Sequence ID,Predicted label,Final_Confidence_Score,Predicted_Code,Predicted_Path_Codes
Harbinger-41_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
BEL-87_CQ-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Harbinger-46_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-49_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-4D_PSt,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-4_CGi,SubclassI,N/A,2.1,"2,2.1"
Harbinger-4_PGr,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-4_XT,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-53_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-57_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-59_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-5N1_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
BEL-88_CQ-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Harbinger-5_CGi,SubclassI,N/A,2.1,"2,2.1"
Harbinger-5_PGr,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-61_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-64_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-68_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-6_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-6_MLP,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Harbinger-70_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-74N1_CCri,SubclassI,N/A,2.1,"2,2.1"
Harbinger-7_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
BEL-8_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Harbinger-7_PGr,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-8N2_DR,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-8_MLP,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-9N1_CCri,SubclassI,N/A,2.1,"2,2.1"
Harbinger-9_PI,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N11_BF,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N12_BF,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N13B_DR,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N14_BF,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N15_NV,SubclassI,N/A,2.1,"2,2.1"
BEL-8_CGi-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Harbinger-N16_NV,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N17_BF,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N18_NV,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
Harbinger-N1_ASi,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N1_DPe,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N1_MLP,Merlin,N/A,2.1.1.4,"2,2.1,2.1.1,2.1.1.4"
Harbinger-N1_RC,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N20_NV,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N252_AMi,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N27_NV,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
BEL-8_DAn-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Harbinger-N2_BF,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N2_LCh,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N2_PSt,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N31_Gav,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N379_Gav,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N3_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N3_PSt,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N4_EL,SubclassI,N/A,2.1,"2,2.1"
Harbinger-N54_Gav,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N5_CCri,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
AMPLICON_AA,RTE,N/A,1.4.2,"1,1.4,1.4.2"
BEL-8_DEl-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
Harbinger-N6A_NV,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N730_AMi,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N7_XT,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger-N9A_XT,SubclassI,N/A,2.1,"2,2.1"
Harbinger0_MT__2,SubclassI,N/A,2.1,"2,2.1"
Harbinger1_PTr,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger2-1_HM,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger2-1_TSt,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
Harbinger2-3_TMe,SubclassI,N/A,2.1,"2,2.1"
HARBINGER3N_DR,SubclassI,N/A,2.1,"2,2.1"
BEL-8_DPu-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
HARBINGERN1_DR,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
HARBINGERN3B_DR,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
HARBINGERN6_DR,SubclassI,N/A,2.1,"2,2.1"
HarbingerS-2_PI,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
HarbingerS-4_PSo,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
HarbingerS-9_PI,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
HARLEQUIN,gypsy,N/A,1.1.2,"1,1.1,1.1.2"
hAT-1001c_Croc,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1002a_Croc,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1082_Gav,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-8_DWil-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-10_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-10_FV,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-10_NV,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-10_VV,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-11N1_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-11_Crp,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-11_LMi,SubclassI,N/A,2.1,"2,2.1"
hAT-11_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-12N1_XT,SubclassI,N/A,2.1,"2,2.1"
hAT-12_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-8_LH-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
HAT-12_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-12_XT,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-13_Crp,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-13_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-13_VVi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-14_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-14_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-15N1_LCh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-15_LCh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-15_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-8_SI-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-16_CPB,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-16_LMi,SubclassI,N/A,2.1,"2,2.1"
hAT-17B_Croc,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-17_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-17_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-18_CPB,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-18_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-197_Crp,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-19_CPB,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-19_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-90_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-1B_PM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1N1_NV,SubclassI,N/A,2.1,"2,2.1"
hAT-1N2_PBa,Merlin,N/A,2.1.1.4,"2,2.1,2.1.1,2.1.1.4"
hAT-1N_PTr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_AN,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_CGi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_DAn,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_DP,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_EI,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
hAT-1_GM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-92_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-1_LCh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_MD,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_PGr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_PPI,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_PTr__2,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-1_SK,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-1_TA,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-1_XT,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-20_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-20_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-94_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-21N1_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-21_LCh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2210_Ami,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-22_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-22_ZM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-23_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-23_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-24N1_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-24_LCh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-250_Ami,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-95_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-25_Ami,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-25_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-26_CPB,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-26_SM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-27N1_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-27_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-28N1_LMi,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
hAT-28_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-29_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-29_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-98_AA-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-2N1_BF,SubclassI,N/A,2.1,"2,2.1"
hAT-2N1_JC,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2N1_TC,Merlin,N/A,2.1.1.4,"2,2.1,2.1.1,2.1.1.4"
hAT-2N2_BF,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2N4_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_AC,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_BF,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_DBp,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_DSe,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_EPa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
ANGELA1_TM_I,Copia,N/A,1.1.1,"1,1.1,1.1.1"
BEL-9_AA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-2_GM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-2_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_NV,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_PMo,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
hAT-2_SBi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-2_TC,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3051_Ami,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-30_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-30_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-31_CPB,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-9_CQ-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-31_SM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-32_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-32_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-33_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-348_Gav,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-34_SM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-35_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-360_Ami,SubclassI,N/A,2.1,"2,2.1"
hAT-36_SM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-37_SM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-9_DAn-LTR,Copia,N/A,1.1.1,"1,1.1,1.1.1"
hAT-38_SM,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
hAT-39_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3N1_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3N1_TV,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3N3_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3_ALy,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3_CCri,PiggyBac,N/A,2.1.1.7,"2,2.1,2.1.1,2.1.1.7"
hAT-3_DK,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3_FV,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3_LCh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-9_DTa-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-3_PBa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3_PTr__2,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-3_STu,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-40_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-41_Lch,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-43-N1_Lch,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-44_Lch,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-46_Ami,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-4876_Ami,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-4B_AP,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-9_GA-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-4N1_BF,SubclassI,N/A,2.1,"2,2.1"
HAT-4N2_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-4_AMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-4_CPB,SubclassI,N/A,2.1,"2,2.1"
hAT-4_DRh,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-4_JC,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-4_MLP,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-4_PSt,CACTA,N/A,2.1.1.9,"2,2.1,2.1.1,2.1.1.9"
hAT-4_SSa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-504_Gav,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL-9_NV-I,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-53_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-57_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-5N1_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-5N1_VC,Merlin,N/A,2.1.1.4,"2,2.1,2.1.1,2.1.1.4"
hAT-5_BF,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
hAT-5_DBp,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
hAT-5_GM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-5_NV,Tc1-Mariner,N/A,2.1.1.1,"2,2.1,2.1.1,2.1.1.1"
hAT-5_SBi,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-5_VC,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
BEL-9_SSa-LTR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-62_HM,SubclassI,N/A,2.1,"2,2.1"
hAT-65_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-6B_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-6N1_PM,SubclassI,N/A,2.1,"2,2.1"
hAT-6N3_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-6_BF,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-6_DBp,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
hAT-6_GA,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-6_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-6_SBi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL1-I_DV,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-6_VV__2,Mutator,N/A,2.1.1.3,"2,2.1,2.1.1,2.1.1.3"
hAT-73_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-77_HM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-7N1_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-7_AMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-7_Crp,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-7_LCh,PiggyBac,N/A,2.1.1.7,"2,2.1,2.1.1,2.1.1.7"
hAT-7_PTr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-7_VV,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-83_HMa,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL1-LTR_AP,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-89_Crp,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-8N1_PM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-8N5_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-8_ATr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-8_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
HAT-8_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-8_SM,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-9N1_ATr,Merlin,N/A,2.1.1.4,"2,2.1,2.1.1,2.1.1.4"
hAT-9_AP,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-9_HM,Transib,N/A,2.1.1.5,"2,2.1,2.1.1,2.1.1.5"
BEL1-LTR_SM,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-9_PGr,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-9_XT,PiggyBac,N/A,2.1.1.7,"2,2.1,2.1.1,2.1.1.7"
hAT-N1004_AMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N102_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N107_DR,CACTA,N/A,2.1.1.9,"2,2.1,2.1.1,2.1.1.9"
hAT-N10_AP,SubclassI,N/A,2.1,"2,2.1"
hAT-N10_LMi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N110_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N115_DR,SubclassI,N/A,2.1,"2,2.1"
hAT-N11a_CR,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
AnolisSINE2,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
BEL10-I_DR,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
hAT-N11_CR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N11_SSa,tRNA,N/A,1.5.1,"1,1.5,1.5.1"
hAT-N122_DR,Merlin,N/A,2.1.1.4,"2,2.1,2.1.1,2.1.1.4"
hAT-N125_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N128_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N12_CPB,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N12_SBi,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N132_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N137_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N13_AP,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
BEL11-LTR_AG,Bel-Pao,N/A,1.1.3,"1,1.1,1.1.3"
HAT-N13_Mad,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
hAT-N141_DR,PIF-Harbinger,N/A,2.1.1.8,"2,2.1,2.1.1,2.1.1.8"
hAT-N145_DR,hAT,N/A,2.1.1.2,"2,2.1,2.1.1,2.1.1.2"
